"year";"plot";"focal";"neighbour";"magnitude"
2016;6;"HOMA";"LEMA";0,0249868331622753
2017;6;"HOMA";"LEMA";0,0514949616289549
2018;6;"HOMA";"LEMA";NA
2019;6;"HOMA";"LEMA";0,000796135054843989
2020;6;"HOMA";"LEMA";NA
2021;6;"HOMA";"LEMA";0,102343888041512
2015;7;"HOMA";"LEMA";NA
2016;7;"HOMA";"LEMA";0,0249868331622753
2017;7;"HOMA";"LEMA";NA
2018;7;"HOMA";"LEMA";NA
2019;7;"HOMA";"LEMA";0,000796135054843989
2020;7;"HOMA";"LEMA";0,122977129669197
2021;7;"HOMA";"LEMA";0,102343888041512
2015;8;"HOMA";"LEMA";0,124408590175763
2016;8;"HOMA";"LEMA";NA
2017;8;"HOMA";"LEMA";NA
2018;8;"HOMA";"LEMA";NA
2019;8;"HOMA";"LEMA";NA
2020;8;"HOMA";"LEMA";0,122977129669197
2021;8;"HOMA";"LEMA";0,102343888041512
2015;9;"HOMA";"LEMA";NA
2016;9;"HOMA";"LEMA";0,0249868331622753
2017;9;"HOMA";"LEMA";NA
2018;9;"HOMA";"LEMA";NA
2019;9;"HOMA";"LEMA";NA
2020;9;"HOMA";"LEMA";NA
2021;9;"HOMA";"LEMA";0,102343888041512
2015;1;"LEMA";"LEMA";-0,0388560464785096
2016;1;"LEMA";"LEMA";0,0524470134770971
2017;1;"LEMA";"LEMA";-0,10258446931849
2018;1;"LEMA";"LEMA";-0,0105730930643132
2019;1;"LEMA";"LEMA";-0,0715294325819653
2020;1;"LEMA";"LEMA";-0,0250700238299401
2021;1;"LEMA";"LEMA";0,142665165225771
2015;2;"LEMA";"LEMA";-0,0388560464785096
2016;2;"LEMA";"LEMA";0,0524470134770971
2017;2;"LEMA";"LEMA";-0,10258446931849
2018;2;"LEMA";"LEMA";-0,0105730930643132
2019;2;"LEMA";"LEMA";-0,0715294325819653
2020;2;"LEMA";"LEMA";-0,0250700238299401
2021;2;"LEMA";"LEMA";0,142665165225771
2015;3;"LEMA";"LEMA";-0,0388560464785096
2016;3;"LEMA";"LEMA";0,0524470134770971
2017;3;"LEMA";"LEMA";-0,10258446931849
2018;3;"LEMA";"LEMA";-0,0105730930643132
2019;3;"LEMA";"LEMA";-0,0715294325819653
2020;3;"LEMA";"LEMA";-0,0250700238299401
2021;3;"LEMA";"LEMA";0,142665165225771
2015;4;"LEMA";"LEMA";-0,0388560464785096
2016;4;"LEMA";"LEMA";0,0524470134770971
2017;4;"LEMA";"LEMA";-0,10258446931849
2018;4;"LEMA";"LEMA";NA
2019;4;"LEMA";"LEMA";-0,0715294325819653
2020;4;"LEMA";"LEMA";-0,0250700238299401
2021;4;"LEMA";"LEMA";0,142665165225771
2015;5;"LEMA";"LEMA";-0,0388560464785096
2016;5;"LEMA";"LEMA";0,0524470134770971
2017;5;"LEMA";"LEMA";-0,10258446931849
2018;5;"LEMA";"LEMA";NA
2019;5;"LEMA";"LEMA";-0,0715294325819653
2020;5;"LEMA";"LEMA";-0,0250700238299401
2021;5;"LEMA";"LEMA";0,142665165225771
2015;6;"LEMA";"LEMA";-0,0388560464785096
2016;6;"LEMA";"LEMA";0,0524470134770971
2017;6;"LEMA";"LEMA";-0,10258446931849
2018;6;"LEMA";"LEMA";NA
2019;6;"LEMA";"LEMA";-0,0715294325819653
2020;6;"LEMA";"LEMA";NA
2021;6;"LEMA";"LEMA";0,142665165225771
2015;7;"LEMA";"LEMA";NA
2016;7;"LEMA";"LEMA";0,0524470134770971
2017;7;"LEMA";"LEMA";NA
2018;7;"LEMA";"LEMA";NA
2019;7;"LEMA";"LEMA";-0,0715294325819653
2020;7;"LEMA";"LEMA";-0,0250700238299401
2021;7;"LEMA";"LEMA";0,142665165225771
2015;8;"LEMA";"LEMA";NA
2016;8;"LEMA";"LEMA";NA
2017;8;"LEMA";"LEMA";NA
2018;8;"LEMA";"LEMA";NA
2019;8;"LEMA";"LEMA";-0,0715294325819653
2020;8;"LEMA";"LEMA";-0,0250700238299401
2021;8;"LEMA";"LEMA";0,142665165225771
2015;9;"LEMA";"LEMA";NA
2016;9;"LEMA";"LEMA";0,0524470134770971
2017;9;"LEMA";"LEMA";NA
2018;9;"LEMA";"LEMA";NA
2019;9;"LEMA";"LEMA";-0,0715294325819653
2020;9;"LEMA";"LEMA";-0,0250700238299401
2021;9;"LEMA";"LEMA";0,142665165225771
2015;1;"MEEL";"LEMA";0,119282856028079
2016;1;"MEEL";"LEMA";0,0165058991333855
2017;1;"MEEL";"LEMA";NA
2018;1;"MEEL";"LEMA";NA
2019;1;"MEEL";"LEMA";NA
2020;1;"MEEL";"LEMA";NA
2021;1;"MEEL";"LEMA";NA
2015;2;"MEEL";"LEMA";0,119282856028079
2016;2;"MEEL";"LEMA";NA
2017;2;"MEEL";"LEMA";NA
2018;2;"MEEL";"LEMA";NA
2019;2;"MEEL";"LEMA";-0,175286004092986
2020;2;"MEEL";"LEMA";NA
2021;2;"MEEL";"LEMA";-0,0764310557288819
2015;3;"MEEL";"LEMA";NA
2016;3;"MEEL";"LEMA";NA
2017;3;"MEEL";"LEMA";NA
2018;3;"MEEL";"LEMA";NA
2019;3;"MEEL";"LEMA";NA
2020;3;"MEEL";"LEMA";NA
2021;3;"MEEL";"LEMA";NA
2015;4;"MEEL";"LEMA";NA
2016;4;"MEEL";"LEMA";0,0165058991333855
2017;4;"MEEL";"LEMA";NA
2018;4;"MEEL";"LEMA";NA
2019;4;"MEEL";"LEMA";NA
2020;4;"MEEL";"LEMA";NA
2021;4;"MEEL";"LEMA";NA
2015;5;"MEEL";"LEMA";NA
2016;5;"MEEL";"LEMA";0,0165058991333855
2017;5;"MEEL";"LEMA";NA
2018;5;"MEEL";"LEMA";NA
2019;5;"MEEL";"LEMA";NA
2020;5;"MEEL";"LEMA";NA
2021;5;"MEEL";"LEMA";-0,0764310557288819
2015;6;"MEEL";"LEMA";0,119282856028079
2016;6;"MEEL";"LEMA";0,0165058991333855
2017;6;"MEEL";"LEMA";NA
2018;6;"MEEL";"LEMA";NA
2019;6;"MEEL";"LEMA";NA
2020;6;"MEEL";"LEMA";NA
2021;6;"MEEL";"LEMA";NA
2015;7;"MEEL";"LEMA";NA
2016;7;"MEEL";"LEMA";NA
2017;7;"MEEL";"LEMA";NA
2018;7;"MEEL";"LEMA";NA
2019;7;"MEEL";"LEMA";NA
2020;7;"MEEL";"LEMA";NA
2021;7;"MEEL";"LEMA";NA
2015;8;"MEEL";"LEMA";NA
2016;8;"MEEL";"LEMA";NA
2017;8;"MEEL";"LEMA";NA
2018;8;"MEEL";"LEMA";NA
2019;8;"MEEL";"LEMA";NA
2020;8;"MEEL";"LEMA";NA
2021;8;"MEEL";"LEMA";NA
2015;9;"MEEL";"LEMA";NA
2016;9;"MEEL";"LEMA";NA
2017;9;"MEEL";"LEMA";NA
2018;9;"MEEL";"LEMA";NA
2019;9;"MEEL";"LEMA";NA
2020;9;"MEEL";"LEMA";NA
2021;9;"MEEL";"LEMA";NA
2015;1;"MESU";"LEMA";0,108868238944333
2016;1;"MESU";"LEMA";0,049069677615201
2017;1;"MESU";"LEMA";NA
2018;1;"MESU";"LEMA";NA
2019;1;"MESU";"LEMA";-0,00141891026344455
2020;1;"MESU";"LEMA";NA
2021;1;"MESU";"LEMA";-0,00182341291523452
2015;2;"MESU";"LEMA";0,108868238944333
2016;2;"MESU";"LEMA";0,049069677615201
2017;2;"MESU";"LEMA";NA
2018;2;"MESU";"LEMA";NA
2019;2;"MESU";"LEMA";-0,00141891026344455
2020;2;"MESU";"LEMA";NA
2021;2;"MESU";"LEMA";-0,00182341291523452
2015;3;"MESU";"LEMA";0,108868238944333
2016;3;"MESU";"LEMA";0,049069677615201
2017;3;"MESU";"LEMA";NA
2018;3;"MESU";"LEMA";NA
2019;3;"MESU";"LEMA";-0,00141891026344455
2020;3;"MESU";"LEMA";NA
2021;3;"MESU";"LEMA";-0,00182341291523452
2015;4;"MESU";"LEMA";NA
2016;4;"MESU";"LEMA";0,049069677615201
2017;4;"MESU";"LEMA";NA
2018;4;"MESU";"LEMA";NA
2019;4;"MESU";"LEMA";NA
2020;4;"MESU";"LEMA";NA
2021;4;"MESU";"LEMA";-0,00182341291523452
2015;5;"MESU";"LEMA";NA
2016;5;"MESU";"LEMA";0,049069677615201
2017;5;"MESU";"LEMA";NA
2018;5;"MESU";"LEMA";NA
2019;5;"MESU";"LEMA";NA
2020;5;"MESU";"LEMA";NA
2021;5;"MESU";"LEMA";-0,00182341291523452
2015;6;"MESU";"LEMA";NA
2016;6;"MESU";"LEMA";0,049069677615201
2017;6;"MESU";"LEMA";NA
2018;6;"MESU";"LEMA";NA
2019;6;"MESU";"LEMA";NA
2020;6;"MESU";"LEMA";NA
2021;6;"MESU";"LEMA";NA
2015;7;"MESU";"LEMA";NA
2016;7;"MESU";"LEMA";0,049069677615201
2017;7;"MESU";"LEMA";NA
2018;7;"MESU";"LEMA";NA
2019;7;"MESU";"LEMA";-0,00141891026344455
2020;7;"MESU";"LEMA";0,044171197213503
2021;7;"MESU";"LEMA";-0,00182341291523452
2015;8;"MESU";"LEMA";NA
2016;8;"MESU";"LEMA";0,049069677615201
2017;8;"MESU";"LEMA";NA
2018;8;"MESU";"LEMA";NA
2019;8;"MESU";"LEMA";NA
2020;8;"MESU";"LEMA";0,044171197213503
2021;8;"MESU";"LEMA";-0,00182341291523452
2015;9;"MESU";"LEMA";NA
2016;9;"MESU";"LEMA";0,049069677615201
2017;9;"MESU";"LEMA";NA
2018;9;"MESU";"LEMA";NA
2019;9;"MESU";"LEMA";-0,00141891026344455
2020;9;"MESU";"LEMA";NA
2021;9;"MESU";"LEMA";NA
2015;1;"PAIN";"LEMA";0,24670320089235
2016;1;"PAIN";"LEMA";-0,0645806676198234
2017;1;"PAIN";"LEMA";NA
2018;1;"PAIN";"LEMA";NA
2019;1;"PAIN";"LEMA";-0,000267987260626608
2020;1;"PAIN";"LEMA";0,124814479495193
2021;1;"PAIN";"LEMA";0,134201615342309
2015;2;"PAIN";"LEMA";0,24670320089235
2016;2;"PAIN";"LEMA";-0,0645806676198234
2017;2;"PAIN";"LEMA";NA
2018;2;"PAIN";"LEMA";NA
2019;2;"PAIN";"LEMA";-0,000267987260626608
2020;2;"PAIN";"LEMA";0,124814479495193
2021;2;"PAIN";"LEMA";0,134201615342309
2015;3;"PAIN";"LEMA";0,24670320089235
2016;3;"PAIN";"LEMA";-0,0645806676198234
2017;3;"PAIN";"LEMA";NA
2018;3;"PAIN";"LEMA";-0,020215213520615
2019;3;"PAIN";"LEMA";-0,000267987260626608
2020;3;"PAIN";"LEMA";0,124814479495193
2021;3;"PAIN";"LEMA";0,134201615342309
2015;4;"PAIN";"LEMA";0,24670320089235
2016;4;"PAIN";"LEMA";-0,0645806676198234
2017;4;"PAIN";"LEMA";NA
2018;4;"PAIN";"LEMA";NA
2019;4;"PAIN";"LEMA";-0,000267987260626608
2020;4;"PAIN";"LEMA";0,124814479495193
2021;4;"PAIN";"LEMA";0,134201615342309
2015;5;"PAIN";"LEMA";0,24670320089235
2016;5;"PAIN";"LEMA";-0,0645806676198234
2017;5;"PAIN";"LEMA";NA
2018;5;"PAIN";"LEMA";NA
2019;5;"PAIN";"LEMA";-0,000267987260626608
2020;5;"PAIN";"LEMA";0,124814479495193
2021;5;"PAIN";"LEMA";0,134201615342309
2015;6;"PAIN";"LEMA";NA
2016;6;"PAIN";"LEMA";NA
2017;6;"PAIN";"LEMA";NA
2018;6;"PAIN";"LEMA";NA
2019;6;"PAIN";"LEMA";-0,000267987260626608
2020;6;"PAIN";"LEMA";0,124814479495193
2021;6;"PAIN";"LEMA";0,134201615342309
2015;7;"PAIN";"LEMA";NA
2016;7;"PAIN";"LEMA";NA
2017;7;"PAIN";"LEMA";NA
2018;7;"PAIN";"LEMA";NA
2019;7;"PAIN";"LEMA";-0,000267987260626608
2020;7;"PAIN";"LEMA";0,124814479495193
2021;7;"PAIN";"LEMA";0,134201615342309
2015;8;"PAIN";"LEMA";NA
2016;8;"PAIN";"LEMA";NA
2017;8;"PAIN";"LEMA";NA
2018;8;"PAIN";"LEMA";NA
2019;8;"PAIN";"LEMA";NA
2020;8;"PAIN";"LEMA";0,124814479495193
2021;8;"PAIN";"LEMA";0,134201615342309
2015;9;"PAIN";"LEMA";NA
2016;9;"PAIN";"LEMA";NA
2017;9;"PAIN";"LEMA";NA
2018;9;"PAIN";"LEMA";NA
2019;9;"PAIN";"LEMA";NA
2020;9;"PAIN";"LEMA";NA
2021;9;"PAIN";"LEMA";NA
2015;1;"PLCO";"LEMA";0,00386428449581705
2016;1;"PLCO";"LEMA";-0,00578104489922094
2017;1;"PLCO";"LEMA";NA
2018;1;"PLCO";"LEMA";NA
2019;1;"PLCO";"LEMA";NA
2020;1;"PLCO";"LEMA";-0,0115646564776133
2021;1;"PLCO";"LEMA";0,0206825580037543
2015;2;"PLCO";"LEMA";0,00386428449581705
2016;2;"PLCO";"LEMA";-0,00578104489922094
2017;2;"PLCO";"LEMA";NA
2018;2;"PLCO";"LEMA";NA
2019;2;"PLCO";"LEMA";NA
2020;2;"PLCO";"LEMA";-0,0115646564776133
2021;2;"PLCO";"LEMA";0,0206825580037543
2015;3;"PLCO";"LEMA";0,00386428449581705
2016;3;"PLCO";"LEMA";-0,00578104489922094
2017;3;"PLCO";"LEMA";-0,000663489779845494
2018;3;"PLCO";"LEMA";NA
2019;3;"PLCO";"LEMA";NA
2020;3;"PLCO";"LEMA";-0,0115646564776133
2021;3;"PLCO";"LEMA";0,0206825580037543
2015;4;"PLCO";"LEMA";0,00386428449581705
2016;4;"PLCO";"LEMA";-0,00578104489922094
2017;4;"PLCO";"LEMA";NA
2018;4;"PLCO";"LEMA";NA
2019;4;"PLCO";"LEMA";-8,36960723328733e-05
2020;4;"PLCO";"LEMA";NA
2021;4;"PLCO";"LEMA";NA
2015;5;"PLCO";"LEMA";0,00386428449581705
2016;5;"PLCO";"LEMA";-0,00578104489922094
2017;5;"PLCO";"LEMA";NA
2018;5;"PLCO";"LEMA";NA
2019;5;"PLCO";"LEMA";NA
2020;5;"PLCO";"LEMA";NA
2021;5;"PLCO";"LEMA";0,0206825580037543
2015;6;"PLCO";"LEMA";0,00386428449581705
2016;6;"PLCO";"LEMA";-0,00578104489922094
2017;6;"PLCO";"LEMA";-0,000663489779845494
2018;6;"PLCO";"LEMA";NA
2019;6;"PLCO";"LEMA";NA
2020;6;"PLCO";"LEMA";NA
2021;6;"PLCO";"LEMA";NA
2015;7;"PLCO";"LEMA";NA
2016;7;"PLCO";"LEMA";-0,00578104489922094
2017;7;"PLCO";"LEMA";NA
2018;7;"PLCO";"LEMA";NA
2019;7;"PLCO";"LEMA";-8,36960723328733e-05
2020;7;"PLCO";"LEMA";-0,0115646564776133
2021;7;"PLCO";"LEMA";0,0206825580037543
2015;8;"PLCO";"LEMA";NA
2016;8;"PLCO";"LEMA";NA
2017;8;"PLCO";"LEMA";NA
2018;8;"PLCO";"LEMA";NA
2019;8;"PLCO";"LEMA";NA
2020;8;"PLCO";"LEMA";-0,0115646564776133
2021;8;"PLCO";"LEMA";0,0206825580037543
2015;9;"PLCO";"LEMA";NA
2016;9;"PLCO";"LEMA";-0,00578104489922094
2017;9;"PLCO";"LEMA";NA
2018;9;"PLCO";"LEMA";NA
2019;9;"PLCO";"LEMA";NA
2020;9;"PLCO";"LEMA";-0,0115646564776133
2021;9;"PLCO";"LEMA";NA
2015;1;"POMA";"LEMA";0,591871512822243
2016;1;"POMA";"LEMA";NA
2017;1;"POMA";"LEMA";NA
2018;1;"POMA";"LEMA";NA
2019;1;"POMA";"LEMA";NA
2020;1;"POMA";"LEMA";NA
2021;1;"POMA";"LEMA";NA
2015;2;"POMA";"LEMA";0,591871512822243
2016;2;"POMA";"LEMA";NA
2017;2;"POMA";"LEMA";0,229926174481286
2018;2;"POMA";"LEMA";NA
2019;2;"POMA";"LEMA";-0,00257086868781987
2020;2;"POMA";"LEMA";NA
2021;2;"POMA";"LEMA";NA
2015;3;"POMA";"LEMA";0,591871512822243
2016;3;"POMA";"LEMA";NA
2017;3;"POMA";"LEMA";0,229926174481286
2018;3;"POMA";"LEMA";0,0614997577810656
2019;3;"POMA";"LEMA";-0,00257086868781987
2020;3;"POMA";"LEMA";NA
2021;3;"POMA";"LEMA";NA
2015;4;"POMA";"LEMA";NA
2016;4;"POMA";"LEMA";NA
2017;4;"POMA";"LEMA";0,229926174481286
2018;4;"POMA";"LEMA";NA
2019;4;"POMA";"LEMA";-0,00257086868781987
2020;4;"POMA";"LEMA";NA
2021;4;"POMA";"LEMA";NA
2015;5;"POMA";"LEMA";NA
2016;5;"POMA";"LEMA";NA
2017;5;"POMA";"LEMA";0,229926174481286
2018;5;"POMA";"LEMA";NA
2019;5;"POMA";"LEMA";-0,00257086868781987
2020;5;"POMA";"LEMA";NA
2021;5;"POMA";"LEMA";-0,0126735211816966
2015;6;"POMA";"LEMA";NA
2016;6;"POMA";"LEMA";NA
2017;6;"POMA";"LEMA";0,229926174481286
2018;6;"POMA";"LEMA";NA
2019;6;"POMA";"LEMA";-0,00257086868781987
2020;6;"POMA";"LEMA";NA
2021;6;"POMA";"LEMA";NA
2015;7;"POMA";"LEMA";NA
2016;7;"POMA";"LEMA";0,00335489419246974
2017;7;"POMA";"LEMA";NA
2018;7;"POMA";"LEMA";NA
2019;7;"POMA";"LEMA";-0,00257086868781987
2020;7;"POMA";"LEMA";-0,00298940308088507
2021;7;"POMA";"LEMA";-0,0126735211816966
2015;8;"POMA";"LEMA";NA
2016;8;"POMA";"LEMA";0,00335489419246974
2017;8;"POMA";"LEMA";NA
2018;8;"POMA";"LEMA";NA
2019;8;"POMA";"LEMA";-0,00257086868781987
2020;8;"POMA";"LEMA";-0,00298940308088507
2021;8;"POMA";"LEMA";-0,0126735211816966
2015;9;"POMA";"LEMA";NA
2016;9;"POMA";"LEMA";0,00335489419246974
2017;9;"POMA";"LEMA";NA
2018;9;"POMA";"LEMA";NA
2019;9;"POMA";"LEMA";-0,00257086868781987
2020;9;"POMA";"LEMA";NA
2021;9;"POMA";"LEMA";-0,0126735211816966
2015;1;"POMO";"LEMA";0,300702683915754
2016;1;"POMO";"LEMA";NA
2017;1;"POMO";"LEMA";NA
2018;1;"POMO";"LEMA";NA
2019;1;"POMO";"LEMA";NA
2020;1;"POMO";"LEMA";NA
2021;1;"POMO";"LEMA";NA
2015;2;"POMO";"LEMA";0,300702683915754
2016;2;"POMO";"LEMA";NA
2017;2;"POMO";"LEMA";NA
2018;2;"POMO";"LEMA";NA
2019;2;"POMO";"LEMA";NA
2020;2;"POMO";"LEMA";NA
2021;2;"POMO";"LEMA";NA
2015;3;"POMO";"LEMA";0,300702683915754
2016;3;"POMO";"LEMA";-0,00880084714691622
2017;3;"POMO";"LEMA";NA
2018;3;"POMO";"LEMA";NA
2019;3;"POMO";"LEMA";NA
2020;3;"POMO";"LEMA";NA
2021;3;"POMO";"LEMA";NA
2015;4;"POMO";"LEMA";NA
2016;4;"POMO";"LEMA";NA
2017;4;"POMO";"LEMA";NA
2018;4;"POMO";"LEMA";NA
2019;4;"POMO";"LEMA";NA
2020;4;"POMO";"LEMA";NA
2021;4;"POMO";"LEMA";NA
2015;5;"POMO";"LEMA";NA
2016;5;"POMO";"LEMA";NA
2017;5;"POMO";"LEMA";NA
2018;5;"POMO";"LEMA";NA
2019;5;"POMO";"LEMA";NA
2020;5;"POMO";"LEMA";NA
2021;5;"POMO";"LEMA";NA
2015;6;"POMO";"LEMA";NA
2016;6;"POMO";"LEMA";NA
2017;6;"POMO";"LEMA";NA
2018;6;"POMO";"LEMA";NA
2019;6;"POMO";"LEMA";NA
2020;6;"POMO";"LEMA";NA
2021;6;"POMO";"LEMA";NA
2015;7;"POMO";"LEMA";NA
2016;7;"POMO";"LEMA";NA
2017;7;"POMO";"LEMA";NA
2018;7;"POMO";"LEMA";NA
2019;7;"POMO";"LEMA";0,0600964785241198
2020;7;"POMO";"LEMA";0,0443639941311443
2021;7;"POMO";"LEMA";0,0647513658346338
2015;8;"POMO";"LEMA";NA
2016;8;"POMO";"LEMA";-0,00880084714691622
2017;8;"POMO";"LEMA";NA
2018;8;"POMO";"LEMA";NA
2019;8;"POMO";"LEMA";0,0600964785241198
2020;8;"POMO";"LEMA";0,0443639941311443
2021;8;"POMO";"LEMA";0,0647513658346338
2015;9;"POMO";"LEMA";NA
2016;9;"POMO";"LEMA";NA
2017;9;"POMO";"LEMA";NA
2018;9;"POMO";"LEMA";NA
2019;9;"POMO";"LEMA";0,0600964785241198
2020;9;"POMO";"LEMA";NA
2021;9;"POMO";"LEMA";0,0647513658346338
2015;1;"PUPA";"LEMA";0,12385272961863
2016;1;"PUPA";"LEMA";-0,0069771047615893
2017;1;"PUPA";"LEMA";NA
2018;1;"PUPA";"LEMA";NA
2019;1;"PUPA";"LEMA";NA
2020;1;"PUPA";"LEMA";0,100110449836305
2021;1;"PUPA";"LEMA";NA
2015;2;"PUPA";"LEMA";0,12385272961863
2016;2;"PUPA";"LEMA";-0,0069771047615893
2017;2;"PUPA";"LEMA";NA
2018;2;"PUPA";"LEMA";NA
2019;2;"PUPA";"LEMA";-0,0125798759230429
2020;2;"PUPA";"LEMA";0,100110449836305
2021;2;"PUPA";"LEMA";NA
2015;3;"PUPA";"LEMA";0,12385272961863
2016;3;"PUPA";"LEMA";-0,0069771047615893
2017;3;"PUPA";"LEMA";NA
2018;3;"PUPA";"LEMA";NA
2019;3;"PUPA";"LEMA";NA
2020;3;"PUPA";"LEMA";0,100110449836305
2021;3;"PUPA";"LEMA";NA
2015;4;"PUPA";"LEMA";0,12385272961863
2016;4;"PUPA";"LEMA";NA
2017;4;"PUPA";"LEMA";NA
2018;4;"PUPA";"LEMA";NA
2019;4;"PUPA";"LEMA";NA
2020;4;"PUPA";"LEMA";0,100110449836305
2021;4;"PUPA";"LEMA";NA
2015;5;"PUPA";"LEMA";0,12385272961863
2016;5;"PUPA";"LEMA";-0,0069771047615893
2017;5;"PUPA";"LEMA";NA
2018;5;"PUPA";"LEMA";NA
2019;5;"PUPA";"LEMA";NA
2020;5;"PUPA";"LEMA";0,100110449836305
2021;5;"PUPA";"LEMA";NA
2015;6;"PUPA";"LEMA";NA
2016;6;"PUPA";"LEMA";NA
2017;6;"PUPA";"LEMA";NA
2018;6;"PUPA";"LEMA";NA
2019;6;"PUPA";"LEMA";NA
2020;6;"PUPA";"LEMA";NA
2021;6;"PUPA";"LEMA";NA
2015;7;"PUPA";"LEMA";NA
2016;7;"PUPA";"LEMA";NA
2017;7;"PUPA";"LEMA";NA
2018;7;"PUPA";"LEMA";NA
2019;7;"PUPA";"LEMA";-0,0125798759230429
2020;7;"PUPA";"LEMA";0,100110449836305
2021;7;"PUPA";"LEMA";0,0685179466404475
2015;8;"PUPA";"LEMA";NA
2016;8;"PUPA";"LEMA";NA
2017;8;"PUPA";"LEMA";NA
2018;8;"PUPA";"LEMA";NA
2019;8;"PUPA";"LEMA";-0,0125798759230429
2020;8;"PUPA";"LEMA";0,100110449836305
2021;8;"PUPA";"LEMA";0,0685179466404475
2015;9;"PUPA";"LEMA";NA
2016;9;"PUPA";"LEMA";NA
2017;9;"PUPA";"LEMA";NA
2018;9;"PUPA";"LEMA";NA
2019;9;"PUPA";"LEMA";NA
2020;9;"PUPA";"LEMA";0,100110449836305
2021;9;"PUPA";"LEMA";NA
2015;1;"SASO";"LEMA";0,00511588221993424
2016;1;"SASO";"LEMA";NA
2017;1;"SASO";"LEMA";NA
2018;1;"SASO";"LEMA";NA
2019;1;"SASO";"LEMA";NA
2020;1;"SASO";"LEMA";0,118114566352171
2021;1;"SASO";"LEMA";0,0194556554139166
2015;2;"SASO";"LEMA";0,00511588221993424
2016;2;"SASO";"LEMA";NA
2017;2;"SASO";"LEMA";NA
2018;2;"SASO";"LEMA";NA
2019;2;"SASO";"LEMA";NA
2020;2;"SASO";"LEMA";0,118114566352171
2021;2;"SASO";"LEMA";0,0194556554139166
2015;3;"SASO";"LEMA";0,00511588221993424
2016;3;"SASO";"LEMA";NA
2017;3;"SASO";"LEMA";NA
2018;3;"SASO";"LEMA";NA
2019;3;"SASO";"LEMA";NA
2020;3;"SASO";"LEMA";0,118114566352171
2021;3;"SASO";"LEMA";0,0194556554139166
2015;4;"SASO";"LEMA";0,00511588221993424
2016;4;"SASO";"LEMA";NA
2017;4;"SASO";"LEMA";NA
2018;4;"SASO";"LEMA";NA
2019;4;"SASO";"LEMA";NA
2020;4;"SASO";"LEMA";NA
2021;4;"SASO";"LEMA";NA
2015;5;"SASO";"LEMA";0,00511588221993424
2016;5;"SASO";"LEMA";NA
2017;5;"SASO";"LEMA";NA
2018;5;"SASO";"LEMA";NA
2019;5;"SASO";"LEMA";NA
2020;5;"SASO";"LEMA";NA
2021;5;"SASO";"LEMA";NA
2015;6;"SASO";"LEMA";0,00511588221993424
2016;6;"SASO";"LEMA";NA
2017;6;"SASO";"LEMA";NA
2018;6;"SASO";"LEMA";NA
2019;6;"SASO";"LEMA";NA
2020;6;"SASO";"LEMA";NA
2021;6;"SASO";"LEMA";NA
2015;7;"SASO";"LEMA";NA
2016;7;"SASO";"LEMA";NA
2017;7;"SASO";"LEMA";NA
2018;7;"SASO";"LEMA";NA
2019;7;"SASO";"LEMA";NA
2020;7;"SASO";"LEMA";0,118114566352171
2021;7;"SASO";"LEMA";0,0194556554139166
2015;8;"SASO";"LEMA";0,00511588221993424
2016;8;"SASO";"LEMA";NA
2017;8;"SASO";"LEMA";NA
2018;8;"SASO";"LEMA";NA
2019;8;"SASO";"LEMA";NA
2020;8;"SASO";"LEMA";0,118114566352171
2021;8;"SASO";"LEMA";NA
2015;9;"SASO";"LEMA";NA
2016;9;"SASO";"LEMA";NA
2017;9;"SASO";"LEMA";NA
2018;9;"SASO";"LEMA";NA
2019;9;"SASO";"LEMA";NA
2020;9;"SASO";"LEMA";NA
2021;9;"SASO";"LEMA";NA
2015;1;"SCLA";"LEMA";0,188592738127717
2016;1;"SCLA";"LEMA";-0,0170593815196304
2017;1;"SCLA";"LEMA";0,0555387495163335
2018;1;"SCLA";"LEMA";NA
2019;1;"SCLA";"LEMA";NA
2020;1;"SCLA";"LEMA";0,179871788315475
2021;1;"SCLA";"LEMA";0,159851443224901
2015;2;"SCLA";"LEMA";0,188592738127717
2016;2;"SCLA";"LEMA";-0,0170593815196304
2017;2;"SCLA";"LEMA";0,0555387495163335
2018;2;"SCLA";"LEMA";NA
2019;2;"SCLA";"LEMA";0,0548158386922769
2020;2;"SCLA";"LEMA";0,179871788315475
2021;2;"SCLA";"LEMA";0,159851443224901
2015;3;"SCLA";"LEMA";0,188592738127717
2016;3;"SCLA";"LEMA";-0,0170593815196304
2017;3;"SCLA";"LEMA";0,0555387495163335
2018;3;"SCLA";"LEMA";NA
2019;3;"SCLA";"LEMA";NA
2020;3;"SCLA";"LEMA";0,179871788315475
2021;3;"SCLA";"LEMA";0,159851443224901
2015;4;"SCLA";"LEMA";NA
2016;4;"SCLA";"LEMA";-0,0170593815196304
2017;4;"SCLA";"LEMA";NA
2018;4;"SCLA";"LEMA";NA
2019;4;"SCLA";"LEMA";NA
2020;4;"SCLA";"LEMA";NA
2021;4;"SCLA";"LEMA";NA
2015;5;"SCLA";"LEMA";NA
2016;5;"SCLA";"LEMA";-0,0170593815196304
2017;5;"SCLA";"LEMA";NA
2018;5;"SCLA";"LEMA";NA
2019;5;"SCLA";"LEMA";NA
2020;5;"SCLA";"LEMA";NA
2021;5;"SCLA";"LEMA";NA
2015;6;"SCLA";"LEMA";0,188592738127717
2016;6;"SCLA";"LEMA";-0,0170593815196304
2017;6;"SCLA";"LEMA";NA
2018;6;"SCLA";"LEMA";NA
